date,fic_AUSTRALIA,currency_AUSTRALIA,mportret_AUSTRALIA,mportretx_AUSTRALIA,fic_SWITZERLAND,currency_SWITZERLAND,mportret_SWITZERLAND,mportretx_SWITZERLAND,fic_GERMANY,currency_GERMANY,mportret_GERMANY,mportretx_GERMANY,fic_FRANCE,currency_FRANCE,mportret_FRANCE,mportretx_FRANCE,fic_UNITED KINGDOM,currency_UNITED KINGDOM,mportret_UNITED KINGDOM,mportretx_UNITED KINGDOM,fic_JAPAN,currency_JAPAN,mportret_JAPAN,mportretx_JAPAN,rm_US,rf_US,fx_USUK,fx_SZUS,fx_JPUS,fx_USAL,fx_USEU,euro_interbank,ch_interbank,us_interbank,australia_interbank,japan_interbank,uk_interbank
2022-09-30,AUS,AUD,-0.062126099757129,-0.0741249183000731,CHE,CHF,-0.0713222661534518,-0.0724958576144505,DEU,EUR,-0.0831926209588186,-0.0836326755652263,FRA,EUR,-0.0618972674636348,-0.0628076396258602,GBR,GBP,-0.0616699322176814,-0.0633949873557309,JPN,JPY,-0.052905659047519,-0.0619977867227499,-0.091323,0.00227128787184275,1.132,0.9733,143.2843,0.6671,0.9899,1.01086363636364,0.1474999999999999,3.21,2.76,-0.016,2.91
2022-10-31,AUS,AUD,0.0533334325935921,0.0526949378900343,CHE,CHF,0.043791691261853,0.043761243263364,DEU,EUR,0.077460515405251,0.0774225852090966,FRA,EUR,0.0690830222142233,0.0690588832050138,GBR,GBP,0.0303679925194642,0.0292141428841663,JPN,JPY,0.0496885863157043,0.0496223583148773,0.077394,0.002881135654291083,1.1332,0.9949,147.0515,0.637,0.9853,1.4276666666666695,0.52875,3.85,2.95,-0.016,3.39
2022-11-30,AUS,AUD,0.0649128401236514,0.0606354537461431,CHE,CHF,0.0441750828810763,0.0441750828810765,DEU,EUR,0.0865760034952636,0.0865525739007677,FRA,EUR,0.0834132354634911,0.0827846563140926,GBR,GBP,0.0692789767801751,0.0656692442514597,JPN,JPY,0.0250331562081451,0.0249135504465583,0.052354,0.0033203032800051668,1.1727,0.966,142.445,0.6596,1.0192,1.82522727272727,0.54,4.46,3.06,-0.016,3.52
2022-12-30,AUS,AUD,-0.0333147319635231,-0.0351931149869402,CHE,CHF,-0.03085647571709,-0.030926113618227,DEU,EUR,-0.0352965749861047,-0.0384840925020262,FRA,EUR,-0.0378056865312912,-0.0405273654616545,GBR,GBP,-0.0148852904265375,-0.0163372790263659,JPN,JPY,-0.0458423089968932,-0.047599689999466,-0.05712,0.0033262994360549166,1.218,0.9316,134.9148,0.6748,1.0591,2.06347619047619,0.7363490476190478,4.51,3.17,-0.0149999999999999,3.78
2023-01-31,AUS,AUD,0.0624717255630904,0.062271843718606,CHE,CHF,0.0588506733264004,0.0587630932714671,DEU,EUR,0.09556160209335,0.09556160209335,FRA,EUR,0.0988833975111949,0.0978516249914445,GBR,GBP,0.0429881471671116,0.0423456952888348,JPN,JPY,0.0405639434535072,0.0404120100970533,0.071823,0.003737145217115583,1.2237,0.9241,130.4475,0.6955,1.0777,2.34486363636364,0.986904761904762,4.61,3.32,-0.006,4.01
2023-02-28,AUS,AUD,-0.0246542324167585,-0.029804234182073,CHE,CHF,-0.0149103703463575,-0.0149103703463577,DEU,EUR,0.0147002858962863,0.0118441789368664,FRA,EUR,0.0157497951894358,0.0155358632691957,GBR,GBP,0.0200164145749306,0.015916134408382,JPN,JPY,0.0096008024147327,0.0090826885917438,-0.024666,0.003682024931744917,1.2084,0.9258,133.0463,0.6893,1.0702,2.64035,1.0,4.74,3.46,0.001,4.21
2023-03-31,AUS,AUD,-0.0039195854559118,-0.0136082639511778,CHE,CHF,0.0257028910099912,0.0185843219417278,DEU,EUR,0.0139725900972589,0.0137970906287543,FRA,EUR,0.0137300264777238,0.0127941255792158,GBR,GBP,-0.0295851173650627,-0.0358133065334382,JPN,JPY,0.0164927385955804,0.0046085849120622,0.02395,0.0038881788842497506,1.2138,0.9255,133.6643,0.6676,1.0711,2.9105652173913104,1.3638226086956495,4.91,3.64,-0.008,4.33
2023-04-28,AUS,AUD,0.0170542772519364,0.0165119907943713,CHE,CHF,0.0312168322991079,0.0224724860638581,DEU,EUR,0.015297463636378,0.0109741192733516,FRA,EUR,0.0327348963908591,0.027193292459575,GBR,GBP,0.0310056133657898,0.026835046086405,JPN,JPY,0.0274650000391838,0.0273976045011279,0.008976,0.0034746881452196667,1.2446,0.8985,133.4745,0.6688,1.0962,3.167,1.45,5.03,3.66,-0.001,4.52
2023-05-31,AUS,AUD,-0.0288744736575402,-0.0327659589192307,CHE,CHF,-0.0229060346651269,-0.0269864746611215,DEU,EUR,-0.0217397522707649,-0.0468746143168464,FRA,EUR,-0.0399512020351892,-0.0517693607115971,GBR,GBP,-0.0469927445459016,-0.050797190270683,JPN,JPY,0.0317933301514359,0.0316501097341319,0.000708,0.004128715554031166,1.2484,0.8977,137.0532,0.6643,1.0867,3.3664347826087004,1.45,5.15,3.9,-0.019,4.73
2023-06-30,AUS,AUD,0.0189098229226487,0.0171276426314941,CHE,CHF,0.0062702957244404,0.0059200106762939,DEU,EUR,0.0278186552044956,0.0255129701317966,FRA,EUR,0.039114734394577,0.0365625299091947,GBR,GBP,0.0048563882932506,0.0021957753123837,JPN,JPY,0.0753767403843759,0.073896852008966,0.066183,0.004301849576203167,1.2627,0.9004,141.3581,0.6713,1.084,3.5358636363636404,1.59045454545455,5.22,4.25,-0.003,5.09
2023-07-31,AUS,AUD,0.0287213942051485,0.0284709600235444,CHE,CHF,0.0031800210200112,0.0031018817052368,DEU,EUR,0.0219196945316708,0.0215150669578783,FRA,EUR,0.0077357470462795,0.0064836330985809,GBR,GBP,0.0257132246407825,0.0240647323111435,JPN,JPY,0.0146868287903201,0.0145515730061509,0.035618,0.004441577172609583,1.2893,0.8723,140.936,0.6742,1.1067,3.67180952380952,1.72,5.35,4.3,-0.003,5.49
2023-08-31,AUS,AUD,-0.0068196600976768,-0.0135960260610814,CHE,CHF,-0.0242244767957928,-0.0245163510740577,DEU,EUR,-0.0339914407548728,-0.034139154034504,FRA,EUR,-0.0311316176525599,-0.0311580239962552,GBR,GBP,-0.0217320608425061,-0.0296741839881647,JPN,JPY,0.0046097631836825,0.0041840438946905,-0.020608,0.004463451834298833,1.2706,0.8783,144.7804,0.6486,1.091,3.78030434782609,1.7672727272727295,5.44,4.15,-0.003,5.53
2023-09-29,AUS,AUD,-0.0256955729283668,-0.0333490465164738,CHE,CHF,-0.01447237559618,-0.0158306820287401,DEU,EUR,-0.0355384904888038,-0.035682371757335,FRA,EUR,-0.0398774126592937,-0.0406166583147306,GBR,GBP,0.0221365255783747,0.0206198279282185,JPN,JPY,0.0048015589211749,-0.0037631089584923,-0.047391,0.004471612723112499,1.2381,0.8996,147.845,0.6425,1.0672,3.88004761904762,1.77,5.49,4.13,0.024,5.52
2023-10-31,AUS,AUD,-0.0381519561109108,-0.0392326929944745,CHE,CHF,-0.0519635468779302,-0.058794838812982,DEU,EUR,-0.0452908613985486,-0.0453189296120398,FRA,EUR,-0.0365001305094883,-0.0365887602776636,GBR,GBP,-0.0418449014079892,-0.0428256254225647,JPN,JPY,-0.0293993679594236,-0.0294672419228369,-0.028865,0.004475197655959584,1.2175,0.9035,149.5933,0.6347,1.0565,3.9676363636363594,1.77,5.46,4.21,-0.012,5.4
2023-11-30,AUS,AUD,0.0485156132348623,0.044000479649304,CHE,CHF,0.0438920131580742,0.0438920131580744,DEU,EUR,0.0794917570021747,0.0794697743113626,FRA,EUR,0.0581446225853858,0.0576029305791079,GBR,GBP,0.0285918231404527,0.0237635166383312,JPN,JPY,0.0542459569744968,0.0541306709479296,0.092053,0.004454961785125084,1.2437,0.8902,149.679,0.6508,1.0819,3.9716363636363594,1.7318181818181797,5.41,4.38,0.024,5.36
2023-12-29,AUS,AUD,0.071966505328801,0.0704390967961736,CHE,CHF,0.0212804121459604,0.0212013343005286,DEU,EUR,0.0271863961233493,0.0270357561183638,FRA,EUR,0.0363656861239818,0.034377390400103,GBR,GBP,0.0440397561806193,0.0427604015369296,JPN,JPY,-0.0030454148049559,-0.0047583626458053,0.053604,0.004484346181478084,1.2657,0.8648,143.9815,0.6693,1.0909,3.93309523809524,1.6525,5.32,4.35,0.0519999999999999,5.22
2024-01-31,AUS,AUD,0.0120989930751827,0.0118124148528726,CHE,CHF,0.0120666745950985,0.0119635624826086,DEU,EUR,0.0036927629076437,0.0036065755663126,FRA,EUR,0.0182639133242366,0.0173604601745132,GBR,GBP,-0.0118937605104771,-0.0129203086390508,JPN,JPY,0.0733221480025438,0.073194894045576,0.007561,0.004425569685233417,1.2701,0.8591,146.2943,0.6636,1.0899,3.9252727272727297,1.6852380952381,5.26,4.35,0.025,5.2
2024-02-29,AUS,AUD,0.0117365616778044,0.0056273682431187,CHE,CHF,0.0161446527043345,0.0161446527043345,DEU,EUR,0.0315796230184273,0.0291297095709677,FRA,EUR,0.0356615606632626,0.0339363540583759,GBR,GBP,0.0053764647832335,0.0009335001641159,JPN,JPY,0.0486628220755243,0.0482184848064795,0.050584,0.004488922451048167,1.263,0.8771,149.615,0.6522,1.0793,3.92319047619048,1.7,5.22,4.34,0.027,5.21
2024-03-28,AUS,AUD,0.0289860221826199,0.022417830830443,CHE,CHF,0.0327638679830648,0.0254820528936747,DEU,EUR,0.03884987169481,0.0387325754861416,FRA,EUR,0.0239932956437105,0.0230766403090008,GBR,GBP,0.0468666182778947,0.0407574297436121,JPN,JPY,0.0428246802685909,0.0327974750119888,0.03245,0.0044719419616765,1.2713,0.8886,149.8186,0.6558,1.087,3.9223809523809505,1.5,5.29,4.35,0.109,5.2
2024-04-30,AUS,AUD,-0.0286301648954389,-0.0290788951324336,CHE,CHF,-0.0192558416349778,-0.0239112584592123,DEU,EUR,-0.0215460645934836,-0.0273931726964199,FRA,EUR,-0.0187009795029069,-0.0246212206547706,GBR,GBP,0.0265921178250736,0.0229765655751161,JPN,JPY,-0.014417633827522,-0.0144666352733802,-0.042724,0.004466711241662584,1.2517,0.9099,153.89,0.6507,1.0724,3.88636363636364,1.5,5.33,4.37,0.109,5.18
2024-05-31,AUS,AUD,0.009118971526655,0.0043511001109668,CHE,CHF,0.0537461058319428,0.0497046639706166,DEU,EUR,0.0298715368018909,0.0112209197291137,FRA,EUR,0.0152726198102846,0.0020936293077449,GBR,GBP,0.0265149157726911,0.0203920036484477,JPN,JPY,0.0053178671639673,0.0051351963507322,0.046553,0.0044652460578970005,1.2636,0.9088,155.8691,0.6626,1.081,3.81365217391304,1.5,5.33,4.36,0.129,5.16
2024-06-28,AUS,AUD,0.0090446698327928,0.0074505461982654,CHE,CHF,-0.0063966573784898,-0.0066753701887215,DEU,EUR,-0.0108345554451795,-0.0129219374835061,FRA,EUR,-0.061798164314339,-0.0643335489447987,GBR,GBP,-0.0166032192513428,-0.0193994407124021,JPN,JPY,0.0150948067073637,0.0137982409938355,0.026073,0.004467368274897333,1.2716,0.8938,157.86,0.6642,1.0763,3.7245,1.4269999999999998,5.28,4.39,0.1489999999999999,5.16
2024-07-31,AUS,AUD,0.0380632956939221,0.0378877627994904,CHE,CHF,0.0106628056018738,0.0105790761508355,DEU,EUR,0.0037392304843046,0.0034312064089767,FRA,EUR,0.0026551940362604,0.0014661016207795,GBR,GBP,0.033433286936916,0.0326108963763471,JPN,JPY,-0.0041504196970986,-0.0042752796358971,0.019878,0.0044637798872725004,1.287,0.8917,157.5182,0.6673,1.0847,3.68482608695652,1.19347826086957,5.31,4.46,0.166,5.09
2024-08-30,AUS,AUD,0.005075416824753,0.0006347585873629,CHE,CHF,0.004710811507836,0.0044871626118607,DEU,EUR,0.0175792404905323,0.0174544034363912,FRA,EUR,0.0177706582815473,0.0174066248301389,GBR,GBP,0.0084252144257812,0.0014570339774957,JPN,JPY,-0.0244044582203699,-0.0248093156275593,0.021572,0.004380361263018917,1.2945,0.8579,146.2641,0.6658,1.102,3.54759090909091,1.06647238095238,5.12,4.38,0.255,4.91
2024-09-30,AUS,AUD,0.0336283557761269,0.0251925477894321,CHE,CHF,-0.0114997318156339,-0.0124276612548351,DEU,EUR,0.0263308314440335,0.026327812186419,FRA,EUR,0.0087397577216206,0.0079895955655682,GBR,GBP,-0.0171544398222673,-0.0188796869778967,JPN,JPY,-0.014244640236521,-0.0230691247289855,0.020969,0.0038262963416366663,1.3219,0.8472,142.954,0.677,1.1104,3.43371428571428,1.02214285714286,4.86,4.42,0.256,4.84
2024-10-31,AUS,AUD,-0.0118832872549886,-0.0122481213933115,CHE,CHF,-0.031303193041006,-0.0313215782084713,DEU,EUR,-0.0205703091898371,-0.0206198310486331,FRA,EUR,-0.051355989631425,-0.0515964991569868,GBR,GBP,-0.0171039607744207,-0.0182656033275375,JPN,JPY,0.0169747578974257,0.0168979621313873,-0.008298,0.0037519827902054996,1.3043,0.8613,149.8909,0.67,1.0895,3.16660869565217,0.894492608695652,4.62,4.41,0.256,4.75
2024-11-29,AUS,AUD,0.0353528376464591,0.0316995709718503,CHE,CHF,3.18279529973875e-05,3.182795299760954e-05,DEU,EUR,0.0198209614294369,0.0197995010862075,FRA,EUR,-0.0210421790505379,-0.0213336525326617,GBR,GBP,0.0261114472083632,0.0219719953880583,JPN,JPY,-0.007304051494854,-0.0074075915244929,0.064855,0.003474952986778501,1.2738,0.8809,153.7126,0.6528,1.0621,3.0067619047618996,0.8065080952380949,4.53,4.42,0.3619999999999999,4.68
2024-12-31,AUS,AUD,-0.0298893489772235,-0.0312484511202326,CHE,CHF,-0.010969988271385,-0.0110461528659694,DEU,EUR,0.006986289089141,0.0066038650893702,FRA,EUR,0.0352325861764457,0.0304260394838324,GBR,GBP,-0.011381219640665,-0.0125962303523701,JPN,JPY,0.0412787973859556,0.0396650337624135,-0.031582,0.0033372916186482503,1.2647,0.8916,153.8143,0.6334,1.0472,2.81609090909091,0.60075,4.46,4.44,0.386,4.64
