fic,date,country,currency,mportret,mportretx
ESP,2024-01-31,SPAIN,EUR,-0.004555943636325499,-0.00836542196626866
ESP,2024-02-29,SPAIN,EUR,-0.009118609549327972,-0.009536306784303061
ESP,2024-03-28,SPAIN,EUR,0.09917410871719001,0.09441286027131834
ESP,2024-04-30,SPAIN,EUR,-0.003341844630068147,-0.01301303009643096
ESP,2024-05-31,SPAIN,EUR,0.04728999722454974,0.04469517168109594
ESP,2024-06-28,SPAIN,EUR,-0.02792065623409623,-0.03111834930780122
ESP,2024-07-31,SPAIN,EUR,0.01670470476407604,0.00846621893162669
ESP,2024-08-30,SPAIN,EUR,0.03169241359971076,0.03154918386488004
ESP,2024-09-30,SPAIN,EUR,0.04039621904179125,0.03963832804449341
ESP,2024-10-31,SPAIN,EUR,-0.008277475564392178,-0.01565043069052674
ESP,2024-11-29,SPAIN,EUR,-0.00593635115974267,-0.01128505842927285
ESP,2024-12-31,SPAIN,EUR,-0.0093368080411933,-0.0120988437412004
ESP,2025-01-31,SPAIN,EUR,0.06657297797336503,0.06185996950469819
ESP,2025-02-14,SPAIN,EUR,0.04299351776387383,0.04291032761646973
FIN,1999-07-30,FINLAND,EUR,-0.04198185454017844,-0.04198185454017822
FIN,1999-08-31,FINLAND,EUR,-0.009988977259472898,-0.01011644936423639
FIN,1999-09-30,FINLAND,EUR,0.0444485226517215,0.04444852265172172
FIN,1999-10-29,FINLAND,EUR,0.1834868897842559,0.1834868897842554
FIN,1999-11-30,FINLAND,EUR,0.2559737694402457,0.2556551629054264
FIN,1999-12-30,FINLAND,EUR,0.2980229622269466,0.2980229622269466
FIN,2000-01-31,FINLAND,EUR,0.02384082603877102,0.02384082603877169
FIN,2000-02-29,FINLAND,EUR,0.0890793300471544,0.08897359612925371
FIN,2000-03-31,FINLAND,EUR,0.03278084267508752,0.02725809924793188
FIN,2000-04-28,FINLAND,EUR,0.07549161722065212,0.07225192051587115
FIN,2000-05-31,FINLAND,EUR,-0.1064247475994372,-0.1064441885734884
FIN,2000-06-30,FINLAND,EUR,-0.04380503019505944,-0.04635943581662383
FIN,2000-07-31,FINLAND,EUR,-0.08805910139095352,-0.08805910139095285
FIN,2000-08-31,FINLAND,EUR,0.01470300027870031,0.01463104829274275
FIN,2000-09-29,FINLAND,EUR,-0.07958585718602251,-0.07958585718602251
FIN,2000-10-31,FINLAND,EUR,0.02978493477248834,0.02978493477248834
FIN,2000-11-30,FINLAND,EUR,-0.02296554672025741,-0.02296554672025697
FIN,2000-12-29,FINLAND,EUR,-0.006803148776991175,-0.006803148776991841
FIN,2001-01-31,FINLAND,EUR,-0.1593164740514461,-0.159316474051446
FIN,2001-02-28,FINLAND,EUR,-0.2905696146529694,-0.2906704537864622
FIN,2001-03-30,FINLAND,EUR,0.05765587456227106,0.04206459848599042
FIN,2001-04-30,FINLAND,EUR,0.3116826663079892,0.3016738562937369
FIN,2001-05-31,FINLAND,EUR,-0.05890396164729006,-0.05890396164728973
FIN,2001-06-29,FINLAND,EUR,-0.1768780845592588,-0.1768780845592589
FIN,2001-07-31,FINLAND,EUR,-0.05989610762653585,-0.05989610762653641
FIN,2001-08-31,FINLAND,EUR,-0.2134689512003262,-0.2134689512003258
FIN,2001-09-28,FINLAND,EUR,-0.02119363680893838,-0.02119363680893871
FIN,2001-10-31,FINLAND,EUR,0.2359189090065299,0.2351811553903702
FIN,2001-11-30,FINLAND,EUR,0.09500035271512464,0.09500035271512486
FIN,2001-12-28,FINLAND,EUR,0.0716933356849021,0.07169333568490166
FIN,2002-01-31,FINLAND,EUR,-0.03957348123396165,-0.03957348123396198
FIN,2002-02-28,FINLAND,EUR,-0.04016428437712438,-0.04046269550869186
FIN,2002-03-27,FINLAND,EUR,0.01106403096823905,-0.004301452359124491
FIN,2002-04-30,FINLAND,EUR,-0.1674667057344547,-0.1724046070502792
FIN,2002-05-31,FINLAND,EUR,-0.07433528411112778,-0.07433528411112822
FIN,2002-06-28,FINLAND,EUR,-0.0424921958726201,-0.04249219587262043
FIN,2002-07-31,FINLAND,EUR,-0.1253067150145959,-0.1253067150145962
FIN,2002-08-30,FINLAND,EUR,0.03365441430128602,0.03365441430128646
FIN,2002-09-30,FINLAND,EUR,-0.05235493778575617,-0.05235493778575506
FIN,2002-10-31,FINLAND,EUR,0.1804790328635817,0.1804790328635819
FIN,2002-11-29,FINLAND,EUR,0.114420292248929,0.114420292248929
FIN,2002-12-30,FINLAND,EUR,-0.1520727987045493,-0.1520838108892857
FIN,2003-01-31,FINLAND,EUR,-0.1028670621091871,-0.1028670621091867
FIN,2003-02-28,FINLAND,EUR,-0.0374676721666013,-0.03811178475761745
FIN,2003-03-31,FINLAND,EUR,0.01420981159868684,-0.01324192011350178
FIN,2003-04-30,FINLAND,EUR,0.1551050096960203,0.1474744336224476
FIN,2003-05-30,FINLAND,EUR,-0.002686048435336708,-0.00268604843533693
FIN,2003-06-30,FINLAND,EUR,-0.02128555448945646,-0.02128555448945657
FIN,2003-07-31,FINLAND,EUR,0.001834300816955681,0.001834300816955459
FIN,2003-08-29,FINLAND,EUR,0.08627140321251958,0.08627140321252003
FIN,2003-09-30,FINLAND,EUR,-0.07634592163680975,-0.07634592163680964
FIN,2003-10-31,FINLAND,EUR,0.104991257834721,0.1048950503157882
FIN,2003-11-28,FINLAND,EUR,0.0284302788894526,0.02843027888945282
FIN,2003-12-30,FINLAND,EUR,-0.05676691539790923,-0.05757207023637101
FIN,2004-01-30,FINLAND,EUR,0.1223615738675141,0.1223615738675148
FIN,2004-02-27,FINLAND,EUR,0.05617079478265818,0.05617079478265841
FIN,2004-03-31,FINLAND,EUR,-0.01817458103065539,-0.04246305838654763
FIN,2004-04-30,FINLAND,EUR,-0.1545320316663015,-0.1617183566135044
FIN,2004-05-31,FINLAND,EUR,-0.02604775151915717,-0.02604775151915761
FIN,2004-06-30,FINLAND,EUR,0.0470852863118143,0.04708528631181452
FIN,2004-07-30,FINLAND,EUR,-0.08372826780665188,-0.0837282678066521
FIN,2004-08-31,FINLAND,EUR,-0.0008426030267765228,-0.0008426030267768558
FIN,2004-09-30,FINLAND,EUR,0.07105003099780216,0.06929969095629196
FIN,2004-10-29,FINLAND,EUR,0.04099697193452734,0.03940081327680889
FIN,2004-11-30,FINLAND,EUR,0.04583581651748725,0.04443403493251674
FIN,2004-12-30,FINLAND,EUR,-0.02388576252508035,-0.02539823115089401
FIN,2005-01-31,FINLAND,EUR,0.01371277394338422,0.01371277394338422
FIN,2005-02-28,FINLAND,EUR,0.05784791419982338,0.05784791419982338
FIN,2005-03-31,FINLAND,EUR,-0.003587440704086009,-0.01307113573572227
FIN,2005-04-29,FINLAND,EUR,0.01143121923949963,-0.007205865405163769
FIN,2005-05-31,FINLAND,EUR,0.0805925052275156,0.07973632499892047
FIN,2005-06-30,FINLAND,EUR,0.03719263013315666,0.02747035236553663
FIN,2005-07-29,FINLAND,EUR,0.0128040995713512,0.0128040995713512
FIN,2005-08-31,FINLAND,EUR,0.000122729089295559,0.000122729089295559
FIN,2005-09-30,FINLAND,EUR,0.07397720915065453,0.07397720915065431
FIN,2005-10-31,FINLAND,EUR,-0.04471059647901043,-0.04471059647901032
FIN,2005-11-30,FINLAND,EUR,0.02695333679496947,0.02695333679496881
FIN,2005-12-30,FINLAND,EUR,0.05707839873392873,0.05668051177054889
FIN,2006-01-31,FINLAND,EUR,0.03462027496394637,0.0346202749639466
FIN,2006-02-28,FINLAND,EUR,0.05342657737099255,0.05278832453383964
FIN,2006-03-31,FINLAND,EUR,0.08557790165544366,0.0586643717124955
FIN,2006-04-28,FINLAND,EUR,0.01451335454046299,0.01021956138428681
FIN,2006-05-31,FINLAND,EUR,-0.07457562724058853,-0.07460837846992774
FIN,2006-06-30,FINLAND,EUR,-0.01607192987658856,-0.01607192987658879
FIN,2006-07-31,FINLAND,EUR,-0.005986351555936964,-0.00683504492002851
FIN,2006-08-31,FINLAND,EUR,0.0370561931951181,0.03682326162316607
FIN,2006-09-29,FINLAND,EUR,-0.007660421464632972,-0.007660421464633083
FIN,2006-10-31,FINLAND,EUR,0.03514856558898893,0.03457433498824014
FIN,2006-11-30,FINLAND,EUR,0.004726241386067143,0.004142753412515354
FIN,2006-12-29,FINLAND,EUR,0.03756357248692677,0.03747218324174884
FIN,2007-01-31,FINLAND,EUR,0.04709373243242099,0.04709373243242099
FIN,2007-02-28,FINLAND,EUR,-0.007195266228603669,-0.008044837630828638
FIN,2007-03-30,FINLAND,EUR,0.05271398784664205,0.03330613305569408
FIN,2007-04-30,FINLAND,EUR,0.058561684421786,0.05128014893244459
FIN,2007-05-31,FINLAND,EUR,0.07174012345174119,0.06325594347384222
FIN,2007-06-29,FINLAND,EUR,-0.007663866423261889,-0.007663866423262222
FIN,2007-07-31,FINLAND,EUR,-0.006517911940459475,-0.006517911940459586
FIN,2007-08-31,FINLAND,EUR,0.03707561823059335,0.03707561823059358
FIN,2007-09-28,FINLAND,EUR,0.05576666247677853,0.05576666247677808
FIN,2007-10-31,FINLAND,EUR,0.02008597276277291,0.01936817066508145
FIN,2007-11-30,FINLAND,EUR,-0.04747204104600999,-0.04747204104600966
FIN,2007-12-28,FINLAND,EUR,-0.02636540880549365,-0.02636540880549387
FIN,2008-01-31,FINLAND,EUR,-0.09244284114711088,-0.09244284114711065
FIN,2008-02-29,FINLAND,EUR,0.01537561843162494,0.01499790278254087
FIN,2008-03-31,FINLAND,EUR,-0.07476127217419593,-0.0886076369840676
FIN,2008-04-30,FINLAND,EUR,0.01123216844473673,-0.004387000987254197
FIN,2008-05-30,FINLAND,EUR,0.0160440797952095,0.005459304850392588
FIN,2008-06-30,FINLAND,EUR,-0.1223512477272417,-0.1223512477272414
FIN,2008-07-31,FINLAND,EUR,-0.01179157559301092,-0.01179157559301081
FIN,2008-08-29,FINLAND,EUR,0.002633678637938175,0.002633678637938175
FIN,2008-09-30,FINLAND,EUR,-0.191990181310131,-0.1919901813101311
FIN,2008-10-31,FINLAND,EUR,-0.1103091197937978,-0.1105810066997389
FIN,2008-11-28,FINLAND,EUR,-0.09213523245833988,-0.09213523245833966
FIN,2008-12-30,FINLAND,EUR,-0.03411933455969707,-0.03411933455969673
FIN,2009-01-30,FINLAND,EUR,-0.05969968530880609,-0.05969968530880621
FIN,2009-02-27,FINLAND,EUR,-0.1435642283742992,-0.144981197888822
FIN,2009-03-31,FINLAND,EUR,0.0634384165130415,0.04595399171210945
FIN,2009-04-30,FINLAND,EUR,0.2705807348316276,0.2280143045379952
FIN,2009-05-29,FINLAND,EUR,0.03272197600189397,0.0326220173999463
FIN,2009-06-30,FINLAND,EUR,-0.03417265481633902,-0.03417265481633891
FIN,2009-07-31,FINLAND,EUR,0.01472287045853604,0.01362792798915335
FIN,2009-08-31,FINLAND,EUR,0.085427183049815,0.085427183049815
FIN,2009-09-30,FINLAND,EUR,0.02457565420808061,0.02457565420808128
FIN,2009-10-30,FINLAND,EUR,-0.07352682977449998,-0.07404423428220852
FIN,2009-11-30,FINLAND,EUR,0.02639937213717825,0.02637545706433486
FIN,2009-12-30,FINLAND,EUR,0.06127385366184646,0.06127385366184579
FIN,2010-01-29,FINLAND,EUR,0.04322517345439225,0.04322517345439225
FIN,2010-02-26,FINLAND,EUR,-0.007307420122545261,-0.007400849483278571
FIN,2010-03-31,FINLAND,EUR,0.1145143395767976,0.09209660632545091
FIN,2010-04-30,FINLAND,EUR,-0.03660441402537618,-0.04362553083062781
FIN,2010-05-31,FINLAND,EUR,-0.06218124868178765,-0.07362614389762512
FIN,2010-06-30,FINLAND,EUR,-0.04545277478314602,-0.04545277478314613
FIN,2010-07-30,FINLAND,EUR,0.06181566676874395,0.06181566676874395
FIN,2010-08-31,FINLAND,EUR,-0.01612178525056329,-0.01612178525056396
FIN,2010-09-30,FINLAND,EUR,0.0892284466978972,0.0892284466978972
FIN,2010-10-29,FINLAND,EUR,0.02006169567085525,0.01950598360168265
FIN,2010-11-30,FINLAND,EUR,-0.02132579829014725,-0.02132579829014747
FIN,2010-12-30,FINLAND,EUR,0.08840879644422373,0.08840879644422373
FIN,2011-01-31,FINLAND,EUR,0.0137353942112326,0.0137353942112326
FIN,2011-02-28,FINLAND,EUR,-0.04111026500103543,-0.04113915606036112
FIN,2011-03-31,FINLAND,EUR,0.02118514736400079,0.007703024606605435
FIN,2011-04-29,FINLAND,EUR,0.02216723941742882,0.003347153625653077
FIN,2011-05-31,FINLAND,EUR,-0.04720571842368126,-0.05674731863286397
FIN,2011-06-30,FINLAND,EUR,-0.05710615950595643,-0.05719293768656053
FIN,2011-07-29,FINLAND,EUR,-0.09016856572414034,-0.09016856572414045
FIN,2011-08-31,FINLAND,EUR,-0.06081969417482802,-0.06081969417482846
FIN,2011-09-30,FINLAND,EUR,-0.0905774328074348,-0.09057743280743502
FIN,2011-10-31,FINLAND,EUR,0.0925225890685546,0.09187209088285786
FIN,2011-11-30,FINLAND,EUR,-0.02452805501684963,-0.02452805501684985
FIN,2011-12-30,FINLAND,EUR,-0.04349016565621833,-0.04349016565621866
FIN,2012-01-31,FINLAND,EUR,0.07806346566045397,0.07760598367487681
FIN,2012-02-29,FINLAND,EUR,0.06382738139840516,0.06377897081894845
FIN,2012-03-30,FINLAND,EUR,0.001479103312467478,-0.01474498016698755
FIN,2012-04-30,FINLAND,EUR,-0.04077152891762104,-0.06428934828657251
FIN,2012-05-31,FINLAND,EUR,-0.1140624723788971,-0.1200651223399937
FIN,2012-06-29,FINLAND,EUR,0.01402235714758526,0.01402235714758526
FIN,2012-07-31,FINLAND,EUR,0.02645580419880256,0.02645580419880256
FIN,2012-08-31,FINLAND,EUR,0.02256653003333242,0.02256653003333287
FIN,2012-09-28,FINLAND,EUR,0.02611051433163913,0.02553706988018667
FIN,2012-10-31,FINLAND,EUR,0.01569355386759219,0.01253706990457837
FIN,2012-11-30,FINLAND,EUR,0.03320173355544709,0.03320173355544687
FIN,2012-12-28,FINLAND,EUR,0.02366168333588736,0.02366168333588692
FIN,2013-01-31,FINLAND,EUR,0.0437654539087593,0.04376545390875908
FIN,2013-02-28,FINLAND,EUR,0.02877972958825414,0.02537959886976582
FIN,2013-03-28,FINLAND,EUR,-0.001184221031978017,-0.01366022108780673
FIN,2013-04-30,FINLAND,EUR,0.02407270925684646,-0.001395070019292843
FIN,2013-05-31,FINLAND,EUR,0.01636477431519467,0.01634569918189044
FIN,2013-06-28,FINLAND,EUR,-0.05147728543346097,-0.05147728543346053
FIN,2013-07-31,FINLAND,EUR,0.03278377016576894,0.02943535775923656
FIN,2013-08-30,FINLAND,EUR,0.02723056509508748,0.02708373494449967
FIN,2013-09-30,FINLAND,EUR,0.1022233747404087,0.1022233747404087
FIN,2013-10-31,FINLAND,EUR,0.03413217817893099,0.03413217817893099
FIN,2013-11-29,FINLAND,EUR,0.03061334363444645,0.03047892831190557
FIN,2013-12-30,FINLAND,EUR,0.003071006989730618,0.0004653849896363305
FIN,2014-01-31,FINLAND,EUR,-0.04199713911029068,-0.04914815125494187
FIN,2014-02-28,FINLAND,EUR,0.07305486249392068,0.06981875790653946
FIN,2014-03-31,FINLAND,EUR,-0.01569529709314799,-0.02540698377625106
FIN,2014-04-30,FINLAND,EUR,0.02530743123526014,0.002903850183917589
FIN,2014-05-30,FINLAND,EUR,0.03944716097036083,0.0393833942396058
FIN,2014-06-30,FINLAND,EUR,-3.271800107029765e-05,-0.008381146934202666
FIN,2014-07-31,FINLAND,EUR,-0.0005184983189513437,-0.0005184983189508996
FIN,2014-08-29,FINLAND,EUR,0.01028012770418063,0.01028012770417996
FIN,2014-09-30,FINLAND,EUR,0.003973159310725061,0.003973159310724395
FIN,2014-10-31,FINLAND,EUR,-0.001295185217425887,-0.001295185217425998
FIN,2014-11-28,FINLAND,EUR,0.03635303030950476,0.03635303030950476
FIN,2014-12-30,FINLAND,EUR,-0.01487577578316568,-0.01624021736396908
FIN,2015-01-30,FINLAND,EUR,0.0867570923131189,0.08675709231311912
FIN,2015-02-27,FINLAND,EUR,0.05686255208835789,0.05360715984552855
FIN,2015-03-31,FINLAND,EUR,0.02186420321437765,0.01273348914014605
FIN,2015-04-30,FINLAND,EUR,-0.04034883779625031,-0.05871785026419707
FIN,2015-05-29,FINLAND,EUR,0.01422214468429917,0.01111605012827943
FIN,2015-06-30,FINLAND,EUR,-0.0376847631965358,-0.03768476319653602
FIN,2015-07-31,FINLAND,EUR,0.04545828482968028,0.04508417709927226
FIN,2015-08-31,FINLAND,EUR,-0.08288646089813789,-0.082886460898138
FIN,2015-09-30,FINLAND,EUR,-0.03120688744844391,-0.03120688744844413
FIN,2015-10-30,FINLAND,EUR,0.09695106488500249,0.09695106488500316
FIN,2015-11-30,FINLAND,EUR,0.05222639500090698,0.05220031558776927
FIN,2015-12-30,FINLAND,EUR,-0.02246357103486463,-0.02246357103486485
FIN,2016-01-29,FINLAND,EUR,-0.02803087820120009,-0.02803087820119998
FIN,2016-02-29,FINLAND,EUR,-0.04696982974300246,-0.04696982974300246
FIN,2016-03-31,FINLAND,EUR,0.03166835202367646,0.0171261662994211
FIN,2016-04-29,FINLAND,EUR,0.0008567903826586232,-0.02215645935723021
FIN,2016-05-31,FINLAND,EUR,0.03389746231957469,0.03389746231957491
FIN,2016-06-30,FINLAND,EUR,-0.00939608520734836,-0.01531135577190301
FIN,2016-07-29,FINLAND,EUR,0.0577020749589201,0.05770207495891988
FIN,2016-08-31,FINLAND,EUR,0.001906297861006712,0.001792911012017395
FIN,2016-09-30,FINLAND,EUR,0.02897539009809358,0.0287926152043112
FIN,2016-10-31,FINLAND,EUR,-0.03349630219149236,-0.03349630219149247
FIN,2016-11-30,FINLAND,EUR,0.003860938618812204,0.00374482827091116
FIN,2016-12-30,FINLAND,EUR,0.05526106536190989,0.05478920045897895
FIN,2017-01-31,FINLAND,EUR,-0.02237359758190549,-0.02237359758190527
FIN,2017-02-28,FINLAND,EUR,0.03104641272365916,0.03104641272365938
FIN,2017-03-31,FINLAND,EUR,0.03242217959993199,0.01822664124698736
FIN,2017-04-28,FINLAND,EUR,0.05016657650589784,0.03128926140654742
FIN,2017-05-31,FINLAND,EUR,0.02728594638333748,0.0224515153357443
FIN,2017-06-30,FINLAND,EUR,-0.01137741575338902,-0.01171078836463879
FIN,2017-07-31,FINLAND,EUR,-0.008214506659626974,-0.008223166673832716
FIN,2017-08-31,FINLAND,EUR,0.00259769752502792,0.002597697525028142
FIN,2017-09-29,FINLAND,EUR,0.01888158342950752,0.01776423267775584
FIN,2017-10-31,FINLAND,EUR,0.005060001309764584,0.005011435162336708
FIN,2017-11-30,FINLAND,EUR,-0.01907940491361015,-0.01907940491361038
FIN,2017-12-29,FINLAND,EUR,-0.0005312358273756868,-0.0006735255044016952
FIN,2018-01-31,FINLAND,EUR,0.02422197409103521,0.02422197409103521
FIN,2018-02-28,FINLAND,EUR,0.03003310747687804,0.02652103816066376
FIN,2018-03-29,FINLAND,EUR,-0.01978722450716741,-0.03327253713047529
FIN,2018-04-30,FINLAND,EUR,0.06116728940060634,0.04552383927562897
FIN,2018-05-31,FINLAND,EUR,0.01596317300500183,0.01103840199513773
FIN,2018-06-29,FINLAND,EUR,-0.01160941438626095,-0.0117405767383868
FIN,2018-07-31,FINLAND,EUR,0.008782959806883595,0.00878295980688426
FIN,2018-08-31,FINLAND,EUR,0.02058146593299992,0.02058146593300014
FIN,2018-09-28,FINLAND,EUR,-0.00891912292599395,-0.01019897603845021
FIN,2018-10-31,FINLAND,EUR,-0.07202687657317619,-0.073187006430257
FIN,2018-11-30,FINLAND,EUR,-0.0382863333340987,-0.03828633333409881
FIN,2018-12-28,FINLAND,EUR,-0.02489846826078546,-0.02503877660697751
FIN,2019-01-31,FINLAND,EUR,0.08017447997971394,0.08017447997971372
FIN,2019-02-28,FINLAND,EUR,0.02572572929079042,0.02226277225745887
FIN,2019-03-29,FINLAND,EUR,0.01565125995910832,0.002759642158365327
FIN,2019-04-30,FINLAND,EUR,0.01490277785457672,-0.0005187240134952864
FIN,2019-05-31,FINLAND,EUR,-0.03945883442437859,-0.0407358471018181
FIN,2019-06-28,FINLAND,EUR,0.04059520643126735,0.03834805180942924
FIN,2019-07-31,FINLAND,EUR,-0.01223888687423214,-0.01562289812569695
FIN,2019-08-30,FINLAND,EUR,-0.01900271377760465,-0.02034945545075706
FIN,2019-09-30,FINLAND,EUR,0.0500650456960865,0.0489036785499406
FIN,2019-10-31,FINLAND,EUR,0.004521683974173518,0.002226243868284072
FIN,2019-11-29,FINLAND,EUR,-0.00291641839233292,-0.00291641839233292
FIN,2019-12-30,FINLAND,EUR,0.04053119162948771,0.04040781886616829
FIN,2020-01-31,FINLAND,EUR,0.02344621118279289,0.02344621118279289
FIN,2020-02-28,FINLAND,EUR,-0.06010749939832416,-0.06301674750221098
FIN,2020-03-31,FINLAND,EUR,-0.1661132882965559,-0.1682249827985867
FIN,2020-04-30,FINLAND,EUR,0.1110469331973658,0.09848595732267751
FIN,2020-05-29,FINLAND,EUR,0.07429102865078474,0.07129921714371124
FIN,2020-06-30,FINLAND,EUR,-4.556350683859733e-06,-0.006123416729088116
FIN,2020-07-31,FINLAND,EUR,0.04464637635901236,0.02994630458051417
FIN,2020-08-31,FINLAND,EUR,0.06086064873574526,0.0605117255923433
FIN,2020-09-30,FINLAND,EUR,-0.006285616979294639,-0.008164684109151943
FIN,2020-10-30,FINLAND,EUR,-0.0404783695554094,-0.04269559203416473
FIN,2020-11-30,FINLAND,EUR,0.1159595138501894,0.1158831158475166
FIN,2020-12-30,FINLAND,EUR,0.01230741736688334,0.0118319354129881
FIN,2021-01-29,FINLAND,EUR,0.01983400545814185,0.01960739363916519
FIN,2021-02-26,FINLAND,EUR,0.0058617072889946,0.004837078061855626
FIN,2021-03-31,FINLAND,EUR,0.03200874762458983,0.01933199081372683
FIN,2021-04-30,FINLAND,EUR,0.05058759324027351,0.04508095702507853
FIN,2021-05-31,FINLAND,EUR,0.01769421485881928,0.01453753010044534
FIN,2021-06-30,FINLAND,EUR,0.02566608352477351,0.02559065363960533
FIN,2021-07-30,FINLAND,EUR,0.05196415844306945,0.05195567970309134
FIN,2021-08-31,FINLAND,EUR,0.01135286772037958,0.01128176406438008
FIN,2021-09-30,FINLAND,EUR,-0.05188474589603997,-0.05300931223680039
FIN,2021-10-29,FINLAND,EUR,0.01816071970565458,0.007493679135746723
FIN,2021-11-30,FINLAND,EUR,-0.02365695551578351,-0.02415042763313424
FIN,2021-12-30,FINLAND,EUR,0.04822104948879624,0.04814774625573848
FIN,2022-01-31,FINLAND,EUR,-0.05245069469468655,-0.0524729908085263
FIN,2022-02-28,FINLAND,EUR,-0.0809259302913643,-0.08098119181743313
FIN,2022-03-31,FINLAND,EUR,0.01809339035107915,-0.009164312664525998
FIN,2022-04-29,FINLAND,EUR,-0.00133192820355732,-0.00471019611651502
FIN,2022-05-31,FINLAND,EUR,0.001377980951970725,-0.007063201121915719
FIN,2022-06-30,FINLAND,EUR,-0.07532517926631144,-0.07596376521700587
FIN,2022-07-29,FINLAND,EUR,0.07545504123264224,0.07319171520455003
FIN,2022-08-31,FINLAND,EUR,-0.02564642079984292,-0.02570731657951464
FIN,2022-09-30,FINLAND,EUR,-0.06746985321614485,-0.06998587588078109
FIN,2022-10-31,FINLAND,EUR,0.04717085813121824,0.04570510297186914
FIN,2022-11-30,FINLAND,EUR,0.06684102140988601,0.06681326873965321
FIN,2022-12-30,FINLAND,EUR,-0.02420176923736617,-0.02452577115566645
FIN,2023-01-31,FINLAND,EUR,0.02562197279902034,0.02517619509034086
FIN,2023-02-28,FINLAND,EUR,0.0246978749743314,0.02469662694355468
FIN,2023-03-31,FINLAND,EUR,-0.03299765110754471,-0.05535891194769349
FIN,2023-04-28,FINLAND,EUR,0.004845254938667498,-0.001167268151292866
FIN,2023-05-31,FINLAND,EUR,-0.06070906975284596,-0.06591533869135424
FIN,2023-06-30,FINLAND,EUR,0.0006339758405717877,0.0002680233295158096
FIN,2023-07-31,FINLAND,EUR,-0.005691198075216453,-0.00635451522084951
FIN,2023-08-31,FINLAND,EUR,-0.00357907024359394,-0.003655075390931239
FIN,2023-09-29,FINLAND,EUR,-0.01948836276882826,-0.02561975376364667
FIN,2023-10-31,FINLAND,EUR,-0.03692634811175288,-0.0478162178245124
FIN,2023-11-30,FINLAND,EUR,0.05914523816353134,0.05887387555626389
FIN,2023-12-29,FINLAND,EUR,0.0328683535893779,0.03246113336739387
FIN,2024-01-31,FINLAND,EUR,0.006951684488636367,0.006287014203081531
FIN,2024-02-29,FINLAND,EUR,-0.03267803969680216,-0.03271658454076554
FIN,2024-03-28,FINLAND,EUR,0.01312342340642414,-0.01143941129649528
FIN,2024-04-30,FINLAND,EUR,0.02285191033983147,0.0127942774879668
FIN,2024-05-31,FINLAND,EUR,0.04093016148409467,0.04036623632648384
FIN,2024-06-28,FINLAND,EUR,-0.0298137530741206,-0.02986369398772182
FIN,2024-07-31,FINLAND,EUR,0.006994659549280913,-0.000460902669262131
FIN,2024-08-30,FINLAND,EUR,0.02745652503986395,0.02735835200761527
FIN,2024-09-30,FINLAND,EUR,0.00963738989696461,0.007758926191825388
FIN,2024-10-31,FINLAND,EUR,-0.04253361992296667,-0.0506955633884405
FIN,2024-11-29,FINLAND,EUR,-0.0260467262052454,-0.02628773074069202
FIN,2024-12-30,FINLAND,EUR,-0.007625396238094106,-0.007938169201542333
FIN,2025-01-31,FINLAND,EUR,0.05847607941199651,0.05816617603613228
FIN,2025-02-14,FINLAND,EUR,0.02584275821202953,0.02514975809113063
FRA,1999-07-30,FRANCE,EUR,-0.03359904052875506,-0.03615805699654995
FRA,1999-08-31,FRANCE,EUR,0.04809757093513589,0.04806758975925929
FRA,1999-09-30,FRANCE,EUR,0.002010784827373602,0.001988725133984737
FRA,1999-10-29,FRANCE,EUR,0.04268685073358758,0.0425660420794749
FRA,1999-11-30,FRANCE,EUR,0.07695912487077439,0.07694522501941758
FRA,1999-12-30,FRANCE,EUR,0.1219315802772671,0.1214866038266671
FRA,2000-01-31,FRANCE,EUR,-0.04166681136853312,-0.04173182421988419
FRA,2000-02-29,FRANCE,EUR,0.09032191558106573,0.09026994586923842
FRA,2000-03-31,FRANCE,EUR,0.01770274523175952,0.01764343360875809
FRA,2000-04-28,FRANCE,EUR,0.006405385217499227,0.005517937136739537
FRA,2000-05-31,FRANCE,EUR,0.01425083934261928,0.01060689554526473
FRA,2000-06-30,FRANCE,EUR,0.003090305078245148,-0.001480259930241701
FRA,2000-07-31,FRANCE,EUR,0.02301766057954047,0.02183848434555435
FRA,2000-08-31,FRANCE,EUR,0.02160686858832039,0.02149749910391452
FRA,2000-09-29,FRANCE,EUR,-0.05943333506981374,-0.05953049008999278
FRA,2000-10-31,FRANCE,EUR,0.006454624968235345,0.00645128986853627
FRA,2000-11-30,FRANCE,EUR,-0.06226095976375046,-0.06230716457344299
FRA,2000-12-29,FRANCE,EUR,0.008784776909474434,0.008573452160188344
FRA,2001-01-31,FRANCE,EUR,0.003132452479671644,0.003067206249659726
FRA,2001-02-28,FRANCE,EUR,-0.07632770162583713,-0.07640671765417184
FRA,2001-03-30,FRANCE,EUR,-0.04068646716777002,-0.04078170689355676
FRA,2001-04-30,FRANCE,EUR,0.07753732070376018,0.0773702357422199
FRA,2001-05-31,FRANCE,EUR,-0.01300789308520134,-0.02038953565227641
FRA,2001-06-29,FRANCE,EUR,-0.03855908489171567,-0.04449016858052557
FRA,2001-07-31,FRANCE,EUR,-0.02401858606635343,-0.02469251227914249
FRA,2001-08-31,FRANCE,EUR,-0.06500529124987653,-0.06502549549756065
FRA,2001-09-28,FRANCE,EUR,-0.1256766245397379,-0.1258888014895057
FRA,2001-10-31,FRANCE,EUR,0.06253450793169524,0.0624360222434448
